id,longitude,latitude,gps_height,subvillage,status_group
12749,37.85022516,-4.33502246,709,Makuyuni,1
56873,31.43336445,-1.20527037,0,Kashozi B,0
55911,32.9303212,-2.0693322,1150,Busiri Center,2
32885,38.82547288,-5.17622205,194,Kuvukareli,1
39222,34.0535032,-9.34392058,1984,Kawale,1
59531,35.82267982,-7.44205649,1246,Mgugumbalo,0
73141,34.50959788,-4.70950677,1476,Zanzibar,0
36618,33.49889952,-9.48542017,0,Kagwina,0
39437,34.18881447,-9.34595248,1969,Ipenza,0
68163,37.66144374,-6.76503928,480,Magereza,2
48933,37.91226132,-4.50671737,627,Hedaru B,1
17118,34.37989597,-9.27615745,2286,Isigotiro,0
45938,38.21628257,-6.68523358,206,Kikumule,0
48940,32.68018549,-3.83063177,0,Kanda Ya Kati,1
26495,37.69361796,-3.80979677,857,Kavagala,0
55658,34.0412026,-4.07178838,0,Zahanati,1
38808,37.64462328,-6.86371875,586,Magadu,0
41905,34.62696469,-9.18366995,1699,Ukea,0
59096,34.95135446,-8.6451347,1613,M,1
444,34.49162293,-9.81696492,1719,Mahanje,0
13521,34.21199026,-1.21552899,1380,Dago,1
9109,34.75331998,-8.80501022,1420,Mbembe,0
37190,36.00679933,-7.35021444,1024,Makadupa Kati,0
50477,37.12483466,-3.21972602,1284,Mashua,0
17872,34.55058128,-3.982219600000001,1054,Tyanundi,0
69775,37.6448424,-7.42954809,164,Gulioni,0
64417,35.86265954,-10.5551384,957,Madukani A,1
37303,35.88604807,-5.47408045,0,Nyerere,1
42755,35.42721318,-6.00762953,0,Mapind,1
28367,35.18065354,-9.23510828,1589,Lung'Angali,0
71779,31.38439937,-7.42975236,886,Kilida Kona,0
44090,30.97034208,-3.26818082,1247,Kukimanga,1
39619,33.65138889999999,-9.34882408,0,Bujesi,2
48709,38.29943743,-5.37113371,514,Bongi,1
48384,35.66125808,-6.368428099999999,0,Jamuhu,0
61108,32.31406446,-5.02169829,0,Kiloleni,1
12337,36.64428905,-6.82075614,883,Magereza,2
17097,33.43160947,-3.68749873,0,Kitangili,0
53363,38.63312236,-6.68091504,13,Kihungo A,0
42296,32.62747676,-5.09400159,0,Ilolangulu,0
65637,38.50477224,-9.78560204,267,Mkwajuni,1
4194,37.83281703,-6.84703519,397,Kingobwe,0
71729,32.60782165,-3.86979689,0,Kabela,0
46457,32.7584132,-2.70268523,0,Nyampande Center,0
43881,38.6260835,-10.2631083,353,Majangalilo,1
25944,35.85629134,-4.28895868,1291,Orngadida Onjegi,0
45136,31.044215,-7.2855686,1492,Chambamasaka,0
45015,38.34074904,-4.4397209,959,Kisiwani,1
7106,33.36027702,-3.13782985,0,Mwandu,0
70977,35.05434615,-10.86652808,1401,Utiri Mjini,0
14155,31.21231465,-8.43149966,1300,Kisumba Kati,0
18150,34.1519536,-1.10633222,1241,Opasi,1
24412,34.41578604,-1.36539211,1630,Kibumayi,0
22913,34.55885168,-8.85345024,1335,Sining'Ombe,1
5852,39.12336503,-6.920273,49,Mtaa Wa Kinyamwezi,1
7164,35.97205257,-5.95659404,0,Mazengo,0
24338,38.36129077,-6.63517301,175,Mgudeni,1
60480,33.8669734,-9.46920954,0,Ikulu,0
62987,39.21359289,-6.98352072,11,Rufu,0
4524,36.511104,-6.82725218,0,Mtakuja,1
39010,33.71027692,-3.99820412,0,Unyanyembe A,1
63152,32.50405761,-3.98672196,0,Igalula B,0
11319,35.27808281,-4.6389748,1400,Gitianga 'A',1
63092,30.90374727,-3.63515435,1317,Kabogi,0
3747,0.0,-2e-08,0,Shuleni,1
42043,33.64670494,-9.30191415,0,Kinongwanongwa,0
33336,35.95003977,-4.68563468,0,Ubondi,0
54538,36.16016176,-8.93102283,294,Mchangani,0
61301,31.46118012,-7.97318653,1771,Wingi,1
45008,31.79366227,-1.24169215,0,Kimbugo,2
65108,32.80198825,-5.01513186,0,Milanzi,1
27454,35.50943086,-7.70878892,1419,George Fiakusi,0
69166,31.36666687,-7.31506343,898,Mamba A,1
50723,34.7643045,-9.08918484,1803,Nyamagana,0
47473,34.16007603,-3.42203566,0,Mwakuduma,0
64876,0.0,-2e-08,0,Buhaia,2
25936,35.49230623,-6.09676785,0,Mpolee,0
38830,37.84574401,-6.80656747,440,Kizinga A,1
33927,32.78594785,-7.71941754,0,Magereza,0
41456,35.28047933,-9.8294826,1337,Lungemba,0
4205,35.5677182,-4.10503509,1824,Marambi,0
18968,29.77305563,-4.95815601,854,Mtakuja,1
47136,39.01145896,-10.49767679,311,Msikitini,0
19901,34.41464856,-1.57604241,1246,Nyabihore,0
67929,33.09544941,-4.01242066,0,Ilagaja,1
52121,33.83498811,-9.62783701,0,Kabanga,1
44600,32.54682501,-3.660241000000001,0,Ibyula,1
66910,37.69408734,-3.80415471,846,Kavagala,0
45284,33.15895634,-9.24002156,0,Masewe,0
27430,36.36968345,-6.84205429,0,Chang'Ombe,1
52034,30.85476495,-1.53025304,0,Kangaramo,0
28305,38.97001421,-5.41625077,-13,Kumba,1
39494,37.8051514,-10.89753908,353,Kotazi,0
8587,32.88869251,-1.96115976,1158,Ujamaa,0
50690,33.53471124,-8.93439353,0,Ilembo,0
40849,37.45914754,-6.31023553,383,Dibamba A,0
47230,31.44745449,-8.27677874,1648,Chalimbana,0
25633,35.54976812,-3.85529445,1731,Sanu-Baray,0
61293,34.09411518,-3.08118003,0,Maganju,1
40384,32.24887125,-3.40650902,0,Itindambogo,1
34767,33.51308757,-2.97467542,0,Mjini,0
28674,34.69263108,-8.99133564,1549,Kati,1
68505,34.80213939,-8.73371529,1395,Igomba Kati,0
50881,31.45744744,-2.83734504,0,Nyabusozi,1
65102,35.61019067,-3.56360967,1502,Salama,0
45601,36.53063364,-8.06261125,321,Ichima,0
36474,31.37142067,-7.78884555,1926,Mtapenda,1
15721,33.00408321,-2.04756276,1286,Muungano,1
5165,34.67676879,-5.10988118,1459,Mwanghai,1
41247,37.37503317,-3.32994134,887,Muumini,0
64141,30.60868879,-3.94942484,1282,Kulimba,0
67286,33.22371056,-2.56128418,0,Sesele,1
14889,34.02308928,-1.89870808,1390,Kati,1
71691,38.75761455,-6.44749491,-1,Kifudwe,1
14676,31.06445513,-3.1477574,0,Kalenge,0
70607,35.8571322,-4.29009541,1300,Orngadida Onjegi,2
3473,32.6420526,-4.82460799,0,Kininga,1
64296,35.78413072,-6.41257525,0,Karume,1
25796,35.44441178,-4.63693674,1565,Nyasaneda,0
41327,34.58020188,-1.39287717,1632,Center,0
34708,33.63351809,-9.35573638,0,Ndubi,2
69196,0.0,-2e-08,0,Mission,1
32562,38.98929627,-6.77439978,102,Tangini,0
48305,37.40607999,-3.30686087,1223,Kyohuo,2
30330,34.07093728,-8.81014618,0,Mnazi Mmoja,2
50737,33.86672149,-4.55601152,0,Lugubu,1
23255,39.09851362,-6.9802203999999985,63,Mtaa Wa Vikongoro,1
10674,34.66174176,-9.32234051,2065,Kitichi,0
24972,31.77938384,-1.33816934,0,Kagondo Kalugulu,0
59811,38.89416373,-6.43541765,-17,Mji Mpya,0
26345,33.84475216,-8.82254802,0,Ruanda,2
38257,33.49947533,-2.05044839,1157,Chingurubila,1
66757,38.97223195,-5.42541158,-29,Kumba,1
15733,34.32784029,-1.99953687,1256,Mohachi,2
21649,34.99911482,-4.58072013,1670,Mapinduzi,1
48167,32.82489555,-9.24647496,0,Namanzizia,1
8669,30.15490572,-5.04779507,1085,Songambele,1
51926,37.53511712,-3.29324817,1346,Mtomutomu,1
46161,0.0,-2e-08,0,Mwakiduta A,0
42847,33.95023753,-9.48443342,0,Kapugi,1
20749,31.23573319,-6.37608378,1133,Isanjandugu,1
15469,32.1899838,-3.67029947,0,Makili A,0
13893,31.00597855,-1.72328988,0,Kamunyegezi,2
62716,38.301596,-5.03774471,352,Lamu Mwanzo,1
66790,33.27000054,-8.85465289,0,Mshewaji,1
49435,34.51760224,-9.1778218,1850,Itegetela,0
34034,33.67555898,-9.22504126,0,Mpombo,1
35213,37.63426515,-6.69941615,606,Mgulu Wa Ndege,1
70549,37.03540906,-7.65204503,282,Kinepa,0
72742,0.0,-2e-08,0,Kagega,0
18617,37.17059034,-6.2425552,0,Mtunye,1
58204,36.90089636,-6.98571288,504,Ureno C,1
54270,34.45855460000001,-1.37352988,1681,Center,0
47589,34.07608215,-3.21266893,0,Shimbagu,1
67592,31.56196947,-1.2131375,0,Kyamara,0
36174,33.95390525,-1.85518155,1387,Mrukore,1
68814,30.52664468,-2.59607389,0,Muruyange,0
24314,37.05013895,-10.65701633,609,Songambele,0
58882,32.4560487,-3.5873299,0,Itinde,0
35916,33.86613455,-8.83024184,0,Lunwa,0
4659,34.9379171,-9.33905902,1704,Wangamaganga,2
513,39.19915573,-6.9053659,3,Mtaa Wa Mzinga,0
55728,35.47251648,-7.70109172,1317,Makanyagio,0
43226,38.20905755,-4.80337506,412,Kiwanjani,0
59399,37.40444689,-3.33847691,917,Malilo,0
35194,34.63903197,-11.01374308,550,Camp,0
23625,31.46454833,-1.48650877,0,Mugajware,1
7020,38.32710719,-6.46159892,238,Maendeleo,0
3392,39.18059131,-8.14053593,-42,Nyampakupwani,1
14616,38.6077286,-10.57752401,438,Uvukoni,1
17773,36.68286022,-8.26910022,265,Iyundu,1
68264,31.46533606,-1.72451922,0,Rubale,0
49390,39.15613812,-7.301149900000001,35,Kiwambo Mjini,1
57137,32.63089945,-4.16637807,0,Itumbili B,0
29818,37.17222176,-6.59433217,0,Mvumi A,0
28905,36.04222726,-10.60553374,894,Ng'Apa,0
55508,35.12775217,-10.66747227,968,Ikulu,1
25267,34.16228876,-1.95597854,1268,Kiborogota,1
64782,34.11924169,-3.05367456,0,Mwabagalu,1
71491,38.7670864,-10.26794206,464,Ccm A,1
8811,0.0,-2e-08,0,Mwangeleja,2
12778,33.95859123,-3.7854235,0,Mwambutu,1
24468,32.92612038,-1.98802987,1161,Machinjioni,1
73737,33.00907455,-8.45536177,0,Lutumbi,1
35374,32.40685821,-4.88903981,0,Bulima,1
29637,37.54694242,-3.2564063,1673,Toora,1
40926,36.83589291,-3.31582588,1537,Bondeni,0
39213,33.19670309,-3.73221435,0,Iligwamabu,0
57922,36.55711018,-6.39997483,0,Mdawini,0
53269,30.28287715,-4.47887751,1343,Nyakatoke,0
20091,35.17745711,-8.57372751,1906,M,0
26029,37.33763675,-3.27210725,1190,Kifumbu,0
7311,34.77370194,-8.84614591,1554,Kihanga,0
72589,39.12234343,-9.90310658,293,Kariakoo,2
13553,38.31824271,-4.6187852,1634,Burui,2
18796,32.88552387,-9.14180822,0,Mwandanji,1
38591,39.76027783,-10.87705673,135,Madina,1
41514,33.95642895,-9.50227109,0,Malangali,0
28587,34.79518228,-9.64789326,1825,Shuleni,0
64707,29.73395365,-4.80449473,972,Mahembe Kati,2
65589,35.11598969,-4.14311212,1756,Maghang Kati,0
32834,33.11172392,-2.41927604,0,Kiloleli,0
53909,37.22366234,-3.25012661,1242,Marukeni,0
29575,35.04800428,-9.27165493,1723,Mlangali,1
37555,34.7285404,-4.56934369,1501,Madukani,1
31424,33.557606,-2.52723889,0,Sayaka Magharibi,1
59727,34.09668865,-1.12245733,1217,Senta,1
49615,34.06912157,-3.7856698,0,Mizanza,1
43816,35.11361445,-8.19123801,1612,M,0
73051,33.34386405,-3.07611916,0,Nyamilama,0
9592,39.39867686,-8.77164497,31,Singino,1
51260,32.35479894,-4.32827364,0,Ruguma,0
32238,34.90773574,-4.530693599999998,1578,Mghanga,1
12838,37.52416459,-6.77775337,469,Kimambira,0
42410,34.91590802,-8.96976291,1662,Igongolo B,0
54364,34.24260713,-2.98483443,1354,Dusala,0
28809,30.5464626,-2.79981963,0,Ibuga Centre,0
64306,33.03540208,-2.38987636,0,1,0
66959,33.38182557,-3.827102,0,Isunga,0
27954,31.78166179,-3.29583178,0,Bulega Centre,0
68949,30.29586836,-4.98366754,1215,Darajani,0
72413,30.03413065,-4.77424889,1281,Sanze,0
70686,37.55733951,-3.41054787,774,Sagana,0
20168,36.78226970000001,-3.36947577,1316,Patandi,0
38198,35.50111523,-7.767589,1486,Ilalasimba,1
63683,39.3217251,-9.9421049,274,Mnazi Mmoja B,1
37467,32.43761433,-3.72595247,0,Katungulu,1
53432,37.48457474,-3.32019649,1415,Manzaoni,0
48002,34.35626476,-1.73149398,1403,Kwinyanki,0
13325,0.0,-2e-08,0,Buchela,0
45947,35.6304121,-7.68417398,1417,Mlangali,0
34189,33.845696999999994,-9.36386539,0,Ntapisi Kati,0
19944,38.89841872,-6.44110326,-17,Nia Njema B,0
1325,37.70483486,-3.81172736,819,Kavagala,0
35719,36.63810344,-3.32078053,1497,Sumlei,1
35232,33.06467078,-9.01083427,0,Beru,0
26914,32.92406604,-9.01406816,0,Nsutu,1
66673,38.00314998,-4.32127367,1288,Kanza Juu,0
63741,36.64441748,-8.12177113,252,Michenga A,0
56431,38.07445825,-4.47821675,509,Maparakanga,1
3259,33.25402804,-3.73070045,0,Budulunhu,0
20806,33.56206266,-9.24602749,0,Ibaga,0
63451,33.99376367,-2.01297482,1340,Bunamibara,1
6902,32.57654008,-3.71172012,0,Sunge,0
63685,36.27990592,-11.20850967,699,Kazi Nying,0
15709,38.19433237,-4.6534677,1789,Manka A,0
18038,33.52189371,-3.5127375,0,Songwa Kusini,0
24938,35.15883948,-10.79286378,921,Myembeni,1
58573,36.56309652,-3.25731311,1816,Sukumeni,0
51071,35.45273801,-10.63381596,1014,Mtakuja,0
41482,30.488987800000004,-3.66204833,1315,Samba,0
66190,36.91201574,-3.40422515,1114,Mlimani,0
13778,34.77792778,-5.20433168,1443,Kiruma,0
38689,34.33305383,-4.38706769,1419,Msimbazi,2
22942,34.10177991,-9.33314163,2127,Udagwa,0
60598,30.88426062,-3.10589858,1467,Vugizo C,0
73300,35.64153275,-10.67543505,1063,Matomondo,0
53506,33.35297639,-2.57641029,0,Kahangara,1
51646,35.7058089,-7.86392475,1586,Kidodi,0
25185,38.34397722,-7.83411525,13,Bizi,1
9691,31.73429067,-5.04197513,0,Mwongozo,0
38552,37.4165205,-3.36404384,824,Sango Street,0
7207,36.12839082,-6.66086482,0,Majengo,0
60856,34.36754559,-3.17589316,0,Ming'Ongwa,2
67543,33.05076987,-8.99167596,0,Njia Panda,0
45340,38.77450924,-5.22058425,195,Mung'Ongoni,1
57611,33.92719199,-3.83423428,0,Mwamadulu,1
13582,35.46063652,-6.0758281,0,Mkwaju,0
67074,39.62748157,-10.75461663,249,Tandahimba Kati,0
6128,37.57673986,-2.99648182,1582,Ningirisia,0
74175,33.646541799999994,-9.23966204,0,London,0
9871,31.65406428,-1.26285962,0,Kyaiga,1
30754,31.4131926,-3.24710897,0,Mamlaka,1
9188,38.90663807,-7.35683015,91,Mlungwana,1
55355,29.82083151,-4.88662098,897,Nyange,2
11572,36.59730445,-6.05270543,0,,0
19055,37.4996629,-11.07517205,457,Barabara Kuu,0
6255,33.59149998,-3.54699967,0,Mwanzugi,0
7259,37.56593448,-3.25705965,1662,Majengo Kati,2
56120,33.54667511,-3.09193353,0,Bushashi,0
5154,32.74205478,-4.93850041,0,Ilobi,1
10916,30.6720206,-3.78846079,1358,Karundo A,1
43400,34.57732915,-9.30141085,2089,Sagalwa,0
65104,37.50993517,-3.43646294,726,Mikameni,1
52109,32.722640500000004,-9.26555237,0,Msongwa,1
31125,35.67271327,-10.67133446,1166,Matogolo Shule,1
73805,39.09251539,-6.64777205,48,Ridhione,0
21307,35.8717578,-6.31495709,0,Kawawa,0
58647,34.34976162,-3.0185718999999995,0,Matale,0
63656,34.61002179,-1.46400183,1527,Metahuro,1
18037,37.1324681,-6.17796327,0,Sokoni,0
1063,31.04926122,-7.505542399999999,1522,Utulivu,1
43908,31.36627096,-7.31750367,908,Mamba A,0
37665,32.95856425,-2.07162035,1218,Mitimirefu,1
3653,38.06927773,-4.46612338,504,Zingamwe,2
20669,39.24861115,-7.59889133,-5,Mwambao,1
63897,36.86624042,-3.17709388,1449,Olkung'Wado,0
12690,31.46627486,-1.70808084,0,Kaiho,1
47332,30.93819623,-1.225288,0,Kalurundi,1
66414,36.65442475,-3.56406851,1076,Ilimitongo,0
9720,34.38539421,-8.71081557,0,Mkanyageni,0
9395,34.80683739,-9.1072198,1812,Malolo,0
49057,32.73540174,-3.77927661,0,Mwankimbi,0
778,34.02745673,-8.85681341,0,Lembuka,1
14505,40.19752101,-10.2889209,-19,Mlimani,1
5298,33.018978600000004,-5.23806189,0,Mbalanga,1
56978,37.43449656,-3.4923761,707,Reli A,0
66464,38.03677198,-4.27421975,544,Mtundu,1
62784,34.68955471,-1.64973211,1499,Jerumani,1
36968,0.0,-2e-08,0,Buzilima,0
66061,32.60068753,-4.22668873,0,Nyawishi,1
72421,35.23095923,-8.11891174,1713,Nyakigongo,1
5535,30.69755198,-2.65827252,0,Kashinga,0
50952,39.03541404,-5.00146621,101,Ukereni,1
2492,32.15740483,-3.64128585,0,Ishilanga,1
69260,31.13644797,-3.10721597,0,Ruganzu,1
6489,34.99706776,-8.60112356,1676,S,1
11397,38.80033971,-4.86789989,0,Galula,0
2434,33.23613183,-4.00881083,0,Ifumba,0
27460,32.92967225,-2.61166343,0,Nyanhingi,0
71492,35.5665499,-7.76359724,1452,Mangalali A,0
13747,37.08037662,-3.2669587000000004,1122,Leiwa,0
60595,38.76259906,-5.12203858,663,Mgambo,0
24166,38.76429742,-10.27420781,445,Kanisani,1
63328,38.65467219,-10.66075184,431,Nambaya,1
1336,36.38878506,-7.75268622,1393,Ilawa,0
18428,35.83257013,-3.28537496,1509,Tdd,0
8435,37.36610749,-3.43677093,721,Mjooroni,1
63970,35.05120931,-8.38902534,1852,S,0
55665,32.88105475,-3.23665641,0,Ibinza,0
56410,34.28174493,-3.20925246,0,Nghundi,0
67123,39.29619315,-6.98084906,52,Mwandege,0
15998,31.58802213,-1.53707204,0,Mikoni,0
45788,34.04495785,-1.15116907,1223,Oboke,1
55604,33.7935855,-3.11642775,0,Mwamashimba,2
31553,0.0,-2e-08,0,Mwamsikula B,0
72375,33.52558657,-3.41654126,0,Bulaho,2
8063,35.65234142,-10.74930944,1247,Ndilimalitembo,0
29904,37.61782522,-6.1335252,355,Mtakuja,1
25875,35.71986107,-4.36706284,1397,Endaqulaqula,1
46938,36.71706763,-6.0838617,0,,0
18706,35.91463510000001,-4.71404775,0,Pahi Magharibi,2
31014,30.74132539,-3.56119036,1355,Sekabaragi,1
17605,37.03731752,-3.24465364,1234,Ngaritati,0
53204,36.16193176,-5.56977412,0,Majengo,2
8190,31.79814265,-1.32917198,0,Nyanga,0
21382,39.33265012,-10.88690327,570,Kijiweni,1
54557,37.14027760000001,-3.31595201,975,Masinonda,0
19078,38.37126853,-5.02356986,1229,Kwebago,1
55234,34.17374725,-9.46866541,1808,Ihanga Mj,0
15372,33.63308333,-9.3310912,0,Mibula,2
32911,31.08345715,-6.34955433,1079,Mabuga,0
24617,39.21329684,-7.01209107,6,Mipeko B,1
31511,36.91226176,-3.25055564,1442,Bwawani,0
49053,31.3921658,-7.46559518,891,Mazintiswe,2
71577,36.95348233,-3.56505716,910,Shuleni,1
43860,32.39715695,-4.78268306,0,Kiloleni,0
42165,33.42844518,-2.58333811,0,Nyigogo,0
69256,29.70451892,-4.75000483,1035,Mlege,1
61859,33.58855022,-8.92687122,0,Iwanda,0
22528,32.16442965,-8.67341826,1566,Mpalala,1
25997,39.0793578,-10.46531468,273,Mdenga,1
62605,33.71505225,-9.20552213,0,Kakonde,1
31757,34.7270969,-8.85603542,1502,Mjimwema A,1
9020,35.36039366,-3.20397361,2301,Misigyo,0
6110,32.93374848,-9.20375859,0,Isandula B,0
24043,34.83775464,-9.13258991,1788,Magereza,0
51272,35.58620064,-8.02729282,1730,Katenge A,1
69064,35.45768916,-10.62216508,1035,Sekondari,0
19551,31.54603197,-3.42095833,0,Lulamba,0
36359,39.81593391,-10.53707673,226,Shangani,0
31976,33.47028836,-3.39417807,0,Mbikirija,0
51915,39.04978893,-10.47680413,273,Misufini,2
43898,34.83462712,-10.9870631,1622,Litembo Chini,1
43044,39.46416369,-8.84545475,-31,Mpara,1
64122,37.10815997,-3.20692905,1208,Kitahemu,0
33307,37.61647929,-3.13459793,1374,Umarini,1
59795,36.91140516,-7.03157822,503,Mbuyuni Kati,1
558,33.7313474,-3.28463291,0,Ngomeni,0
69614,37.31015771,-3.24059055,1299,Kirima Juu,1
8748,32.80028247,-4.85833267,0,Magoweko,0
21609,35.18825047,-8.62205587,1879,K,1
30925,37.66627897,-6.16913742,333,Mgudeni,0
15531,33.72790632,-9.19024612,0,Masebe,1
37012,30.68029468,-1.26755944,0,Isingiro Stati,1
14572,37.96351003,-4.44519192,1451,Msasa,0
68306,38.62965972,-5.0224844000000015,1036,Barabarani,0
4716,39.06359366,-7.2106232000000015,58,Chasimba A,1
72831,37.92315425,-4.17769845,1324,Mkongo,2
11459,34.84318936,-10.73050792,1235,Ligunga Asilia,0
10288,39.34154553,-10.95002984,462,Muungano,2
17881,38.8561128,-6.7516352,90,Karabaka,0
58558,38.36109042,-4.8665009,1332,Mlesa,1
42373,32.99595794,-4.59688711,0,Mwamandi,0
35150,33.70035821,-2.98832971,0,Bukundi,0
35408,34.84597452,-4.58751693,1601,Ujamaa,0
52081,31.62795367,-3.00744906,0,Ifazi,0
54060,35.27941824,-9.75679719,1501,Mapinduzi A,0
9632,30.2935707,-4.66940854,1130,Kati,0
31632,38.02693809,-4.30869789,665,Mahande Hibanti,0
71185,0.0,-2e-08,0,Nyaruguguna Center,0
47779,32.7346911,-8.91158819,0,Mchese,1
42680,32.79433122,-9.13324146,0,Nakonde,1
28074,37.1203367,-10.78857585,629,Mtira,0
12071,34.77833896,-8.94476321,1622,Lundukali,1
63151,34.1598771,-8.70484101,0,Itambalagosi,1
16433,30.83605094,-3.4290668,1371,Kumunzoya,0
50160,37.72194469,-4.06891147,847,Kiwanja,0
57131,32.30082072,-8.36787369,0,Tuwi,1
8427,0.0,-2e-08,0,Mwasimwongole,0
22840,30.6024307,-3.57041816,1284,Nakibondo,0
41828,31.04941494,-5.11607928,1077,Lugongoni B,0
70370,35.67474181,-10.44687804,991,Muungano,1
10847,33.79547812,-9.1524479,0,Lusungu,1
26090,34.96246373,-5.51516878,1289,Msemembo,1
61333,37.34234437,-3.28121509,1085,Okaseni Kati,2
33122,39.39838318,-6.87273768,-23,Kizani,1
2310,31.5209854,-1.84378591,0,Mushumba,0
6498,37.27186079999999,-3.21299443,1426,Karanga,0
14558,38.88268358,-5.62734121,-13,Serewani,0
35042,31.7858213,-5.10117546,0,Pozamoyo Mashariki,1
13860,30.46890603,-3.62382547,1227,Kutwinembi,1
46062,32.93471842,-2.61856464,0,Nyambiti,1
54301,39.15364948,-6.92497238,19,Mtaa Wa Kichangani,0
2934,38.19378325,-4.6520433,1793,Manka A,0
73884,37.42427418,-3.29895154,1477,Pichini,0
70978,34.62820411,-8.72081891,1238,Kati,1
73681,31.49299425,-5.49777841,0,Stesheni,1
29803,35.3533263,-9.88907293,1022,Lituta,1
15193,33.23797942,-9.26102401,0,Iwiji,0
28880,38.67166292,-7.90620934,-2,Tankini,0
24248,34.80440878,-9.032438,1772,Sovi,0
47908,34.6773369,-8.83976774,1429,Mtendereje,0
40437,36.26478584,-8.92819513,320,Majiji,1
66126,36.1831006,-8.93579963,303,Kigamboni,2
64648,37.61165168,-3.24068172,1424,Tia Chini,1
49937,33.84559803,-9.30411441,0,Mpuguso,0
54969,36.67939865,-8.12631654,263,Jongo,0
31911,35.77249723,-10.48095261,1054,Ukombozi,0
38461,37.29510385,-6.40123296,0,Madukani,1
72000,40.29802577,-10.49867619,-11,Kihimika B,0
25553,38.24828948,-4.573761,1790,Kwa Miangati,0
11798,32.75428161,-5.62478164,0,Misheni,0
13074,38.62676089,-10.26305398,342,Majangalilo,1
73185,37.74177003,-7.40121048,146,Kota,1
72483,29.89950235,-4.85482414,1040,Zahanati,1
59938,36.953043,-3.15809367,1420,Neema,0
56841,35.84718266,-5.48442532,0,Siasa,0
46044,39.00286835,-10.25213157,415,Matopeni,1
65563,36.89618868,-7.85952515,269,Shuleni,2
25357,39.44140518,-6.89840262,-27,Dege,1
13699,32.06680634,-8.68433187,1504,Kyafuma,0
43901,33.68349037,-9.48955094,0,Soko,0
2143,37.26453022,-6.41733617,0,Umakuani,0
34711,34.27381888,-3.04140981,0,Mbugani,0
55184,33.51977119,-2.55894844,0,Inyaja,1
31661,37.67175432,-3.58482872,1483,Kitaloni,1
10062,33.77556815,-1.93738301,1259,Mwabasabi,0
30765,38.78555935,-5.19158315,182,Kibanda,0
39020,35.50151141,-4.42572783,1634,Mbuyuni,0
9951,33.35685093,-2.66662325,0,Mwangika,0
49527,33.9626853,-1.36667917,1151,Baraki,1
27709,36.91128806,-3.36538838,1221,Maji Ya Chai Kati,0
9000,39.08392172,-7.42656123,22,Mvuleni,0
38967,33.56119654,-2.72767946,0,Bugandando,0
40350,32.75788515,-4.25664567,0,Nhanwa,1
20170,34.02099619,-3.04582788,1312,Nkoma Mjini,2
42742,32.06959822,-8.69170797,1475,Nampako,2
55084,38.33959332,-6.60390835,140,Chalinze Mzee A,0
23532,36.71261172,-8.94900908,423,Mzunguko,0
51723,31.36750548,-2.65627914,0,Katoke Centre,0
32022,30.67443969,-2.89109371,0,Mukalinzi,0
25575,31.80161269,-1.31617101,0,Bulibata,0
62748,30.99873811,-1.69270167,0,Chabalisa,0
69915,38.91658318,-10.47224057,264,Shuleni,1
47393,38.98689867,-7.95199441,-23,Msikitini,1
68850,34.68797872,-2.15150244,1381,Momoragoro,0
44127,39.1259588,-7.4551467,26,Mkiu Mjini,1
65054,35.6427984,-4.28714632,1388,Gideshani,0
22340,35.74900488,-3.91425416,959,Idulu,0
43063,37.47231408,-6.417186,364,Subiria,1
23989,36.66679092,-3.29939519,1663,Maina,1
45054,36.71859031,-8.9572341,434,Mwembechai,1
60767,34.9325134,-4.21923995,1644,Kidarafa B,0
9995,31.83453731,-1.28950874,0,Ijuganyondo 'A',0
11513,36.29908488,-6.36883548,0,Songambele,0
69183,40.03847046,-10.4892532,131,Tandika,1
46906,31.94292436,-3.20471401,0,Mwingilo,0
32982,35.48568476,-4.41894356,1677,Karoda,0
54846,39.37642808,-7.18074876,-15,Shungubweni,1
27466,31.49207632,-1.56768687,0,Kabirizi Mangaribi,1
29230,37.31575193,-3.24529422,1316,Singa Kati,0
28581,37.59243965,-6.1438487,364,Resthouse,1
29759,37.90392583,-5.45135602,0,Kwa Mhumbi,2
44293,37.44880677,-10.86910557,463,Minazini,1
20797,38.27056623,-4.6677931,1746,Kwebua,0
9091,36.83001579,-3.31942238,1521,Nkoatilya,0
67721,38.76809955,-6.82210895,64,Kikongo,0
61839,32.58674547,-3.81550843,0,Idete,1
27279,0.0,-2e-08,0,Kidulya,1
55302,33.80396355,-9.32249114,0,Kikusya,1
12781,30.49496657,-6.80961135,803,Majengo A,0
32783,37.2314873,-5.51314004,1335,Olbigiti,1
42718,34.86522793,-4.66333014,1592,Mkese,0
17845,29.98075551,-4.3586613,1319,Rukunda,1
57211,36.2217849,-2.92763627,2022,Losinoni,2
68826,36.94647484,-6.19057035,0,Masungo,1
19215,33.91189682,-9.50402649,0,Kyangala Kaska,1
72303,30.05371804,-4.89725855,1186,Msongeni,0
14355,32.05850806,-6.72160408,1171,Igombe A,0
14258,35.38629601,-5.95547275,0,Nchini,0
72691,31.88014211,-1.63298783,0,Buhyo,1
22592,37.07456141,-7.05759068,443,Kidui B,0
36496,39.81189222,-10.77681893,179,Rizika,1
63708,36.87275013,-7.92227789,297,Namisatu,0
52536,32.35447142,-4.75057452,0,Ichemba,1
23211,36.46574084,-5.53226305,1475,Engusero B,1
26537,33.37931558,-3.1257928,0,Matogolo,0
